transaction_amount,urgency_score,sender_reputation,receiver_reputation,account_age,velocity,unusual_hour,weekend_flag,device_trust,location_trust,geographic_risk,cross_border,high_risk_country,currency_risk,sanctions_risk,identity_verification,document_quality,biometric_match,suspicious_patterns,ml_anomaly_score,email_risk,communication_anomaly,business_context,urgency_language,relationship_history,merchant_reputation,transaction_context,authorization_method,network_risk,consortium_intel,is_fraud
0.03371860057502303,0.26377114993080303,0.7932862163413075,0.7987889694155746,0.99088233457471,0.16255516519312152,0.016019167099174,0.16718877410605168,0.8955309801581299,0.67609966719112,0.08836543621961722,0.1769114550765483,0.11169220324727945,0.19562334888657534,0.08886102530902003,0.9020870733467935,0.7197686479013046,0.8681546614338582,0.3336886609150272,0.023330087019208513,0.13450393181556336,0.047593449223959,0.794410505122518,0.11863475335928202,0.7172897546393906,0.6798239420924155,0.9036380259062469,0.9597441086215395,0.25325095904947953,0.16242110788391914,0
0.11226657492245734,0.36755769257143917,0.7863097262606461,0.7602821075231341,0.7798191338124869,0.45030987085182933,0.029540560309694184,0.09832378998001706,0.6600306686325682,0.7426139795494898,0.1646969458846276,0.051465920328747555,0.44119063713188633,0.3156682793685642,0.018036208427774376,0.9370268836421858,0.789212214936151,0.7813895574487348,0.11884734669181218,0.1541110482688779,0.2597174255954757,0.038873922183366286,0.8704271963208182,0.08902735182828449,0.7596250902183436,0.61608290857876,0.6731102740657218,0.8157045708584669,0.21756988236382066,0.20734232305150305,0
0.15636843874016795,0.11514280833893313,0.5910801293644972,0.7052046308748445,0.9770641474524345,0.23089706659697537,0.23696879687488281,0.030870827171504727,0.8112048223686805,0.5071537461103912,0.16974116044246548,0.2991762937358378,0.12430975980639923,0.04250662209837358,0.12025474294803376,0.928033032357504,0.9870153342365502,0.8513619180365083,0.23281998261071205,0.0375042918597092,0.2994543197407422,0.0755173861714639,0.7802857564552498,0.13173586084406547,0.7674138256061426,0.7182568020131354,1.0,0.7463245055728814,0.08802802093675904,0.15063023351001445,0
0.2592472819217475,0.35694715160361695,0.8619385815409722,0.7773459410212082,0.7990462666118492,0.17613509262526497,0.010607875095695272,0.10917837823566962,0.5692612362149425,0.8097859184782293,0.022002327846284295,0.1696305750377151,0.04858517685853531,0.2072994272025966,0.06352639196031058,0.9044447806509432,0.9108695370866348,0.8023266603157604,0.16331043616103072,0.4311017316550338,0.04171661159146325,0.006677874628671632,0.8783798295021669,0.256314328429423,0.5591356157061511,0.5946661612733242,0.8202387920109823,0.8472632702848029,0.1392182050537474,0.21519724881208493,0
0.19209064171574902,0.40316131497155067,0.847574184601477,0.9023168876736206,0.8159777780133575,0.16907981149192514,0.08967985170345076,0.08221829678976589,0.8643293111190589,0.7940898192309463,0.1969275333920682,0.08670482251259178,0.21820594394080722,0.423032881488408,0.17996728217390046,0.9629211866452576,0.7248619300344027,0.3764177600137873,0.31583019881389396,0.18727200915533415,0.12411017978992957,0.18183158087317214,0.8160992927331348,0.07318166145624914,0.768458242359056,0.8475447995837153,0.9089092675597795,1.0,0.038002071411469045,0.12413714806029359,0
0.19668032393218396,0.0662219932024143,0.7980952620194718,0.7351399892512662,0.8363955828896457,0.22466658288536925,0.04169972389471341,0.142341508333168,0.7942179218632139,0.6279659593591083,0.07138442667308494,0.08271800882264868,0.09038462079620362,0.3377059521422039,0.2054621537437217,1.0,1.0,0.7518088857684256,0.1143928389076915,0.009918456610769984,0.2569771639320985,0.1485856986323111,0.443475047035638,0.07223998667030236,0.7821791551342385,0.8492638043749738,0.7785133793640527,0.9335498089003056,0.0497491639862496,0.12333627285856821,0
0.2961844402456361,0.5122416053124357,0.7573988175833845,0.7774678596603534,0.7679812926440986,0.1887246116133134,0.004329893643097467,0.03360469417795056,0.6748808405984312,0.5445840434167109,0.18785166305442097,0.10939243034502218,0.1752551139216073,0.039430565999101955,0.012714113903778733,0.8429685738632496,0.8736669824667999,0.6343683357483033,0.0897374735121267,0.29077473234976203,0.32758772817115495,0.41892872527091934,0.7671188641867991,0.46538383783099324,0.8253260324480308,0.7842660180716107,0.8853944339686658,0.9881812493619222,0.0160306303129592,0.15357458546282524,0
0.1714307871702015,0.23425586697867143,0.7264983052156684,0.7851750621371003,0.8407348885482777,0.27374331688611925,0.24611771560634263,0.15971042504651328,0.680348919678347,0.8465500396472114,0.0786726573197406,0.2288205228916187,0.37226955191453376,0.2047612311284742,0.0561513710654088,0.8541202998983859,1.0,0.6413516069766276,0.1238700882094473,0.21452154896670436,0.27106210263257163,0.17205894449862005,0.9125092597282698,0.2606794315437825,0.7743644883228854,0.7088244957655163,0.5107207168344147,1.0,0.14790848334662976,0.17742341791336572,0
0.15985309964150354,0.4526748165901206,0.9392820783436505,0.8741683060274581,0.9397810546432899,0.13490449639798308,0.091165676173492,0.04707872309565204,0.7250638814223597,0.9068265352162954,0.17106277114547627,0.08782640157671806,0.09580487930422281,0.056834580045302514,0.11575312527912202,0.7411270292590135,0.9225837755136433,0.8606567320611425,0.07401286175893022,0.4288340279633497,0.14122815897348567,0.19090787416374025,0.9413539414439881,0.18253485652052606,0.749569274969655,0.8840765829313071,1.0,0.5720724164841641,0.07015850451649451,0.052593909394898546,0
0.09758041378714416,0.2863071299825999,0.8012331983445188,0.9525562548683003,0.9729283462199989,0.06413777916528231,0.06533976254455756,0.007848161772782634,0.7532671878017083,0.901043882005398,0.3853557174422169,0.25794821148191366,0.032981297666332676,0.14095510375255701,0.16209680270725688,0.8972949045846083,1.0,0.7189733358254919,0.3483437393382116,0.12973339206633186,0.22861046217917613,0.32558722552025404,0.8794206016744407,0.3758878782090214,0.8693807949884766,0.8359150532965463,0.9180606708208847,0.9641607569724016,0.04925233855505102,0.2623888939006635,0
0.10900383256737847,0.1168085998899391,0.6455701597688612,0.8759637648131694,0.8096325085578989,0.18005025535142544,0.00130006768761786,0.15253251119858308,0.8489403576037579,0.953145635157523,0.45686355366742726,0.0667794869801524,0.0626885653516805,0.15398146606548294,0.20849796430313944,0.8534856540472726,0.9806047133471124,0.9275671410259566,0.3378680851855888,0.31723003550657675,0.11465219736417863,0.3092449364310604,0.8131999898513549,0.25896736633326456,0.8505801587018439,0.8653843272813352,0.9463550113890988,0.8492184388144225,0.1435008798443063,0.27185134244256576,0
0.22594322893073418,0.13707824683501083,0.6884051378685294,0.633763080031725,0.7936964281614126,0.40522172742513013,0.058793268275794106,0.041165334647430295,0.9202486238747654,0.9453159093989923,0.2380987720028674,0.04436777777833948,0.007316924464537443,0.05305234745455518,0.17253113516619606,0.8377055325987226,0.7367182342100621,0.5770569037558371,0.055615326051695176,0.10725400622084325,0.09534081131481639,0.1333285166269457,0.8538559213443023,0.06424597544258703,0.8703690426656328,0.6335971140786223,0.9585287521292835,0.7317047399794949,0.2803052131692211,0.19622949198204592,0
0.17385735920907341,0.4184906662322397,0.9627639390424313,0.8299636901679838,0.963546982236924,0.25498362699934757,0.050597181833112924,0.09224794367282113,0.9106299083030595,0.8119684809638188,0.16201880818808534,0.1706370396832497,0.04860144531860239,0.0622636105204957,0.019061014183253462,0.7167858721276004,0.7333557484108592,0.8514956372710032,0.1592375648468553,0.32421121836783967,0.2596684072448641,0.03553854930824349,0.8182204784676593,0.10211161541146671,0.9225081777873884,0.6754258375963238,0.9321811110680626,0.9081969398201,0.19311563179182728,0.24154424858071413,0
0.26609852589130967,0.4292985985608826,0.9492849162331227,0.7517401763485007,0.9582000056512942,0.06244784810364926,0.26096680562197444,0.10456677087596387,0.9785470656548911,0.8130811465073169,0.28827114697303075,0.04805062540330245,0.25602757426721945,0.11742311673678608,0.07585145085496062,0.698992342622586,0.9813627560362952,0.7149859312955178,0.17404658545132096,0.045638529933448885,0.08245237409717039,0.2502968540775406,0.7422436212819999,0.14994457492765764,0.8966842162897247,0.7383020895934739,0.8432892313061446,0.8798225194862331,0.08928489533587543,0.09531462226187382,0
0.242071329153812,0.6504645736926692,0.8255753184363617,0.9167651421144406,0.6781357320296866,0.13319271404115357,0.09700861679012864,0.32523504156786665,0.924377041568955,0.8473972366604537,0.26004555916711003,0.18691753542669337,0.09189264428645297,0.10533048725594796,0.013124059151097003,1.0,0.6290774441009228,0.9145452798862641,0.1288609063011704,0.5852568419468418,0.4041171194655174,0.047982366864661605,0.7862587119212983,0.5142853960924837,0.9418357664194715,0.7055707370786207,0.9288032575167605,1.0,0.08796832127159727,0.04340703948681746,0
0.04271306834349035,0.07938169434054235,0.6908641371394832,0.7893641688618159,0.9277845150920329,0.3814265520107157,0.049761566316905176,0.1677291244997419,0.7971980668773869,0.5791903008476241,0.07871964054102296,0.023698587357743318,0.04966438021539107,0.39494652215278275,0.009309112066152715,0.8228770332980596,0.7688002516745713,0.5538443453781061,0.07794318950399291,0.16182858266579647,0.16757230503671858,0.08147303714716528,0.9175338522982293,0.12601963431228377,0.966213011113702,0.8433366358754937,0.682745017031204,0.7852330669719141,0.12168511623425167,0.26347325988966425,0
0.36893289222800885,0.35231914863170793,0.7743023249965897,0.695366773802105,0.8321696669829663,0.2927620535514715,0.03563727320730702,0.04418348368998746,0.7663335880842155,0.9297714102707584,0.052244927815999,0.11048792721379923,0.042151867921589696,0.15010861137124495,0.0636330577524427,1.0,0.6882988385549302,0.8783866074958961,0.14523806488711347,0.1523879065368074,0.3305460369155158,0.08565716215358163,0.8310731360129395,0.3828815105327286,0.7847075333084381,0.6096427289916219,0.8355302001341934,0.9125367861637351,0.16174897304517233,0.10709924250755536,0
0.1960383117970806,0.16332025802851147,0.9203519722068365,0.9247751465994034,0.8503993188869424,0.12760535349365582,0.1085847254787652,0.2014649095940254,0.7366410274022542,0.7490608364609557,0.22001293801036342,0.1645950030580069,0.046862228874905675,0.055831043310474754,0.18772200325276164,0.7762877722912274,0.6703777007101632,0.8656335218130593,0.14076534285068473,0.005330547098959654,0.33888746717864765,0.2833168247053166,0.9577459594285904,0.27049404502771474,0.8205968573078379,0.8184283584102497,0.4411589066599036,0.8533958609027696,0.41232800028027394,0.32232323285819936,0
0.1671229977632216,0.2451558761400201,0.6277170589479604,0.8367573076710654,0.5165284172522194,0.520804451757886,0.03090834254907195,0.028837499888957206,0.9103577778257601,0.8655147180437489,0.018183672026362143,0.47554597830145434,0.0036737309950644528,0.18218227199027898,0.043984125810184085,0.5863019677702854,0.9534147289812858,0.862953352732716,0.2667345636774522,0.1913177987933479,0.22298678630321864,0.12558046135674375,0.7778920459891788,0.2708358718468062,0.31029777638989753,0.6627693897622584,1.0,0.7295631730457377,0.1803784731581292,0.3236940204350825,0
0.09019238839622916,0.566575654774702,0.5919396195679146,0.9115896866865018,0.9612275826239036,0.129296459377601,0.3080135141463907,0.0002943310659227372,0.8782055452497064,0.954907968166336,0.11845995069680794,0.3079497401270915,0.09711875243733051,0.19578649988666139,0.09227145665183142,0.8854853299517307,1.0,0.7448131743760295,0.024655359046797068,0.06108267174158292,0.2505527720175091,0.13184927482999506,0.9582735349614744,0.3780225432110265,0.7586045523947914,0.9355882434251815,0.8872039116445293,0.9531364110267468,0.06522925873429718,0.21439977970612864,0
