feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,ENTITY_ID,EVENT_ID,is_fraud,assigned_bank
0.36661500694267257,0.38486444778780227,0.3344265838883737,-0.0797686527107826,0.5466388926904533,0.1871772587833232,0.8297686553155739,1.0414300210314393,0.405898849774895,0.4024540739807288,0.4782464239947293,0.6524576606543986,0.7093705870544749,0.6921112101140928,0.367547128156405,0.4303844748248786,0.2994701349043064,0.5238369349037049,0.6868002240509269,0.9491481178524932,0.6197436971726691,0.6246381778494743,0.5663135802226218,0.23330208705459426,0.5469901833911213,0.11770726951223065,0.7521938070558284,0.3865788475665608,0.6093269800516514,0.9123580097550958,bank_B_entity_0,bank_B_event_0,0,bank_B
0.14414105620567497,0.016371562235978132,1.045217587557942,1.0129305055495128,0.3000914016958397,0.24394065906497175,1.2621025101679122,-0.1342630731921549,0.8572246596963538,0.12677839404735497,0.5510369714202646,0.2844824109706332,0.12617533305211953,0.5883947484234613,0.8265783018732795,0.6465172892188121,-0.04787933005531675,0.9794662633237559,0.9894864733842026,1.2126708853703645,-0.41963687912346515,0.3008980790333131,0.9393788011383676,0.1787274773629755,0.23998697900486038,0.1502768384561058,0.5549996467903147,0.36644567158499874,0.5024910576039266,0.5367334062962992,bank_B_entity_1,bank_B_event_1,0,bank_B
0.40231799835983806,0.9217661375595685,0.3397980287268784,0.5600186676685045,0.3495820725320017,0.4159233299684678,0.45095398105737017,0.9122505004985302,0.4872392792779147,0.7589408885257061,0.023218582075901995,0.4326277412911409,0.7935951418563634,0.2750226632835706,0.5292545193182957,0.9917422763616395,0.5310823862285446,0.6362229727375303,0.4028941452055233,0.0662904666398692,0.7213534764496614,-0.17750453800752408,0.30754832949182004,1.2465491379492213,0.6945197528646445,0.008568083509453928,0.8022655058962285,0.7265398408574172,0.13329779571022893,0.13089352880212013,bank_B_entity_2,bank_B_event_2,1,bank_B
0.25158729096682775,0.9014032128572307,0.6705631181327352,-0.1317456541264329,0.608789901378333,0.4159492204595163,0.7610577825691454,1.1980703933409411,0.08674738610765215,0.7289989248248298,0.8322915224031942,0.5226106607751801,0.19525623681453758,1.1041223478579347,0.3063654065147059,0.8196284743721557,0.8183382428345018,1.1483773281470984,0.4980033372954653,0.5331693329669398,0.5968328880094181,0.734524802461159,0.2713110823273728,0.2643262437710755,0.1588813245386113,0.5937180632577916,0.3646147628538876,-0.242409486120008,1.057701383146037,0.5021292550015585,bank_B_entity_3,bank_B_event_3,0,bank_B
0.51777736909691,0.3330831774366355,0.25919578142424265,0.4307733815521612,-0.282342716048541,0.6018900668606236,0.64162727244963,0.28802049597858037,0.052476991904934156,-0.621662683913961,0.4098701339599065,0.34173384200168955,0.010561909813257442,0.5939207757283579,-0.12861280931245556,0.5946129573426123,0.7867397216552237,0.7132143803722293,0.4955615120058246,-0.10054134237717349,0.5262339177666588,0.5611620220304501,0.16490832003843486,0.8632639485627944,0.5898494494178688,0.3905020777350725,0.9060837340409067,0.8138298457285773,0.5229490032882078,0.4293130461321888,bank_B_entity_4,bank_B_event_4,0,bank_B
0.6903474842034635,0.7924470266120626,0.5143772554581504,0.7401425145418652,0.5971867833831489,-0.09127294177141043,0.7391393550956664,0.7824831735120487,0.788818252513654,0.8770354082658088,0.5715544445677319,1.2499192516017603,0.11657595696604711,0.8995003459717243,0.5639104148500208,-0.0824737907607368,0.3595803682715207,0.08751238724335769,0.5654738963802316,0.696623097949745,0.23304193432944026,-0.3434362881871561,0.3781980855971071,0.4050255359434393,0.755095544367216,-0.034337267428201756,0.81495842967033,0.06960540879668553,0.9428265332883661,0.11966477116756002,bank_B_entity_5,bank_B_event_5,0,bank_B
0.23624777327360724,1.0027093615012848,0.4124356119835539,-0.012553422447388995,0.9035361267305533,0.7649484127274558,0.46244561701252496,0.09602896055522847,0.5598750871465195,0.6564289797035602,0.11631731621874625,0.8909244432451968,0.3446909275425017,0.5673113566717032,0.410699655036443,0.6580465282166759,0.5214452323736066,-0.6842150132835696,0.5391967258468118,0.29825330022530827,0.5129949700525097,0.21854088167912056,-0.0799521053741804,0.6825837307899801,0.5865742988843939,0.651609925439281,0.22938615278794783,0.3679356565147053,0.2822902284256702,0.9501679046814,bank_B_entity_6,bank_B_event_6,0,bank_B
0.5871494886812672,0.49736868196052114,0.5272313689451513,-0.1893610507461272,0.3173744721004439,0.23451706556881002,0.6343652187137157,0.6853375131642506,0.29995664247502807,0.8427424740115714,1.0477592539888538,0.560856896730373,0.799049358591559,0.17376217280799172,0.5712682537119183,-0.013678506727918482,0.29790283987714095,0.6469145314109366,0.4159238011447415,0.01587049288213277,0.26193286386490944,0.31200907161373226,0.5611251975841007,0.2403211522383375,0.1745695221573978,0.732260236687811,1.0312172912865154,1.1504793755977984,0.10571638181733362,0.42881368790960694,bank_B_entity_7,bank_B_event_7,0,bank_B
0.49757345822988314,0.5698127254968206,0.35739494084450985,0.3971965732379819,0.6582749189969896,0.9116548648767089,0.6711702012020144,0.6631065151626615,0.03512705072273098,0.6836662122117158,0.628006569484479,0.711799595602565,1.0253252440349025,0.5691790094865907,-0.08068978749715328,0.7473916685438937,0.7204553315667487,0.9192452174960962,0.31213248426239437,0.8244421430050101,0.7720015743356607,0.25396280382439795,-0.10933715167086921,0.5541187056144418,0.10357131260422564,0.4765989588765433,0.2520037141905185,0.7154006900951058,0.45853220892461116,0.8263114890503311,bank_B_entity_8,bank_B_event_8,1,bank_B
0.4757101061201817,0.7923761475496502,0.7957805749589887,0.5783680883381607,0.662742489176971,-0.13279597321685765,1.2282581358876965,0.10830093133991292,0.1328336502474256,0.7676804218216917,0.4921462264838151,0.026107734166056995,0.31835915166294343,0.8014553034686778,0.841729397910186,0.18247270015024109,0.3649772235183093,0.6380936214354647,-0.27441316824562745,0.5641264347393458,1.043772717195598,0.8973475098022555,0.564032164031032,0.2677098752330352,0.3465785183565363,0.3254699963530553,1.2186293784902547,0.6457423444227952,0.557752339710925,0.7620011648412213,bank_B_entity_9,bank_B_event_9,0,bank_B
