feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,ENTITY_ID,EVENT_ID,is_fraud,assigned_bank
0.3464666962725862,0.5860753181894797,1.1687956839948805,0.040877136094875366,-0.20786229520430732,0.789829582079065,0.3795869654231405,0.640314261920065,0.5759563030662284,0.6304982244674546,0.3055454996584138,0.7978951182958121,0.19851306179832012,0.45474536557388956,0.7526219552891915,0.78561598393625,0.7243948292911513,0.6626909457142286,0.012778784252195974,0.5167595197011903,0.4355726957757634,0.4855565070118551,0.38664517669233456,0.44297351205949625,0.6650992685800847,0.8781991651670553,0.203606225201046,0.18377116452355857,0.26631535975970466,0.6154585781598498,bank_C_entity_0,bank_C_event_0,0,bank_C
0.19606620930124202,0.4298037478321821,0.49657785949510125,0.34252463908554304,0.3808207794209541,0.005500464899579782,0.7848975004410695,0.9919553461846408,0.6268425063494893,0.3270354858711341,-0.2633082760073927,0.39738432552949715,0.10161588622313616,0.4396635945006533,0.7423256553510409,0.4967928367508194,0.5134477439394227,0.3964268449597672,0.20921275097209624,0.49814086224693027,0.25465176593938876,0.8979421913470713,0.4738829269671344,0.8432380872951333,0.007238976597333857,0.35729500781207635,0.399929964684415,0.3364009529631985,0.37713147049163404,0.6008601777120531,bank_C_entity_1,bank_C_event_1,0,bank_C
0.4261513068014839,0.648481463225867,0.35630881254845315,0.21843769042391847,0.3913654481403751,0.42410514552400536,0.5018425146060467,0.3979213907193418,0.1613793095389121,0.15317569588104307,-0.14207890956724922,0.8372808303175998,0.838763740576373,0.8468200084764079,0.6583682648784329,0.12112157541607399,0.3814290241648114,0.9407223844924895,0.825459527767092,0.5009697521292231,0.38899589076434743,1.1955881000154938,0.5667063667638421,0.2981822098360061,0.003268545237091691,0.44136921404054696,-0.19136271615282285,0.535174489493402,-0.24131308314698907,0.8476874587101692,bank_C_entity_2,bank_C_event_2,0,bank_C
0.3652786385258603,0.6254507239200534,0.34993856211271274,0.7153247207665883,0.6250495982497889,0.5208591446006643,0.7135032056968371,0.4086199527465532,0.25652774543031903,0.4040283237446113,0.6785307350834362,0.4229446888237272,0.35517408821573415,0.2687236236681304,0.08118928390887259,1.0072960350213105,1.0185631277235856,0.8039835122087289,0.3406370745314854,0.16643682112742159,0.45437985764711997,0.38768343415705525,0.21520922242897422,0.5234675882044995,0.10148838277438799,0.4812052720994418,0.6817806176463044,0.6386456454637368,0.3419829520642822,0.943608063592281,bank_C_entity_3,bank_C_event_3,0,bank_C
0.5226068184865899,1.012619640683292,0.510977766780569,0.8348998029066578,0.618870861060224,0.6246196810498629,0.4281252079316113,0.9351908466834943,-0.4244164717830483,0.9311061746541758,0.5683188419877023,0.7183798717083731,0.5534081732900945,0.004501010074543288,0.08852489078871939,0.4070966731780087,0.6887246522348706,0.6877004266035314,0.8970778417756571,1.0476672728877592,0.9101559892920508,0.558727660519303,-0.026457263337326453,0.3094597660829263,0.7439100593570298,-0.1538565653839794,0.8163230145322191,0.6162120328561308,0.35438943044892823,0.615886000836919,bank_C_entity_4,bank_C_event_4,0,bank_C
0.5318332166365263,1.1252667413931658,0.9150776095258439,0.16048515163579252,1.038078272034587,0.04271043415495296,0.32196180884639203,0.21616951034047976,0.3911379427101667,1.12273124315269,1.083519032509916,0.9147989438365329,0.9497620781230081,0.18248832239506496,1.0588522746708455,0.17877107554308203,0.8319125779943612,0.36497397032934853,0.6172359078469286,0.8777767650034983,0.30639402563282714,0.8030011208705383,0.8613748177427867,0.8635538643095733,0.20994567474351056,0.26854535002478114,0.9486720630871348,0.30774879054496074,0.31806079523073405,0.42126196401426685,bank_C_entity_5,bank_C_event_5,1,bank_C
0.3900315398275123,0.08222035571185443,0.1983361513836554,0.004300485209766225,0.5998268191269684,0.7399728900000822,0.2746124264659099,0.8645499038129936,0.3899214797087782,0.7427693456037178,-0.3304318826551331,0.8236364320506234,0.6030643391159698,0.32143496209238276,0.17282631175573088,0.6740604254132697,0.7538258865365726,0.247075738932999,0.780358739704406,0.2552002172158967,0.16252575805370045,0.5293432446339121,0.9369719632617826,0.8027595298391346,0.5901748418278988,0.48784240049218164,1.2282572845090267,0.7901778425904724,0.7953134631779116,0.3956879230346751,bank_C_entity_6,bank_C_event_6,0,bank_C
0.051244515999830875,0.1806492497338743,0.5426211739325268,0.3430568552813702,0.2565147968126729,1.00149180531997,0.8590102731809957,1.2108456394057443,1.1687634953489918,0.3684633660592772,0.39337162987166274,0.7488306667425657,1.0022846807836512,0.7281236181058006,0.46286674507729103,0.7847332467354393,0.3909803717971127,0.5507299700276599,0.3521945777546928,-0.21187353131761633,0.3234449418183295,1.0198391065813248,0.36493301524235916,0.4140805867602202,0.4299936409060141,0.4471578946158992,0.42845969719233534,1.0339251366836288,-0.28465435781494675,0.6451028165332868,bank_C_entity_7,bank_C_event_7,0,bank_C
-0.15839481776021747,0.6201960407599546,0.17565702798874072,0.3845249343158379,0.23220749251121353,0.7048318635825381,0.8280631535984775,0.2757391661346331,0.47944336183276937,0.5683184679267547,0.19270543341742902,-0.10864234348945923,0.07535209223063039,0.2488795219477412,0.048920448670477845,0.5515465554329172,0.3192980121322878,0.28945165908519177,1.353825546906143,0.5469253930919558,0.47567782684079934,0.8949322039889509,0.708585785804452,0.27508920352958566,0.13988527342210055,0.23153179560601583,0.4277925137313803,0.8998167371397469,0.6664963362680637,0.4288532624129048,bank_C_entity_8,bank_C_event_8,0,bank_C
-0.01899735542924008,1.3296706711043447,-0.12336611782130447,0.8608613865994587,-0.0532492167816091,0.045697989764387215,0.6659874858412326,0.6211710735103729,0.695816208414115,0.07128361517993825,-0.09821348003563324,0.44496054741476265,0.38616277564975376,0.3480160758773244,0.6918594795981986,0.7747671327497203,0.5321889777728073,0.5735394120858042,0.7503547331698825,0.6009263789333834,0.27767577536719745,0.6280630470048422,0.6424823483445498,-0.10240756454124023,0.6225465100044396,0.8498984268198868,0.21602296307356927,0.36047318819359264,0.2808628131366704,0.1805540538763044,bank_C_entity_9,bank_C_event_9,0,bank_C
